email_text,hostname,scan_duration,host_up,alternate_ip_count,ip_address,common_web_ports_open,open_ports_count,latency,filtered_ports_count,open_ports,rdns_record,https_supported,services,host_found,interesting_url,asn_found,ip_found,email_type
"This is possible, however using SA as a block criteria is not recommended. 
SA does have a very realistic chance of mis-marking mail so using it as an 
autodelete function is at best extraordinarily foolish.
However, here's what the procmail rule will look like (dug up from an old 
post to this list by Steve Thomas):
--------------------------------------------------------------------
in your .procmailrc file::0
* x-spam-status: yes
/dev/null
DO NOT DO THIS! You'll throw out a LOT of legitimate messages over time.Instead, do what the docs suggest and put them into a separate mail folder::0:
* x-spam-status: yes
$MAILDIR/spam
--------------------------------------------------------------------
At 02:55 PM 11/25/2002 +0100, Erik Jakobsen wrote:
>Hi.
>
>How can I block e-mails comming to me by aid of SA ??.
>--
>Med venlig hilsen - Best regards.
>Erik Jakobsen - erik@urbakken.dk
>SuSE Linux 8.1
>
>
>-------------------------------------------------------
>This sf.net email is sponsored by:ThinkGeek
>Welcome to geek heaven.
>http://thinkgeek.com/sf
>_______________________________________________
>Spamassassin-talk mailing list
>Spamassassin-talk@lists.sourceforge.net
>https://lists.sourceforge.net/lists/listinfo/spamassassin-talk-------------------------------------------------------
This SF.net email is sponsored by: Get the new Palm Tungsten T 
handheld. Power & Color in a compact size! 
http://ads.sourceforge.net/cgi-bin/redirect.pl?palm0002en
_______________________________________________
Spamassassin-talk mailing list
Spamassassin-talk@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-talk","ads.sourceforge.net, lists.sourceforge.net, thinkgeek.com","42.54, 109.41, 43.83",1,"3, 0, 1","216.105.38.7, 104.18.13.149, 3.168.236.45",1,"3, 5, 3","0.012, 0.21, 0.0092","996, 994, 996","80, 443, 8008, 80, 8008, 8080, 443, 80, 443, 8008, 8443",", server-3-168-236-45.ist50.r.cloudfront.net",1,"https, https-alt, https, http, http, https, http-proxy, http",0,0,0,0,Safe Email
"http://www.hughes-family.org/bugzilla/show_bug.cgi?id=1012------- Additional Comments From easmith@beatrice.rutgers.edu  2002-09-21 16:41 -------
I like this idea, but from my reading - part of my dissertation research -
on GAs (or, in this case, more precisely ""Evolutionary Programming"", since
the parameters are non-binary and the major operator is mutation, not
crossover), you do need to keep in mind that the more interactions there are
between different variables, the better-tweaked the GA/EA will need to be,
especially to avoid local optima (which may have been the problem with the
suspiciously-high ""anti-ratware"" USER_AGENT scores). From past results,
what's needed are one or more of the below:
        A. Determine mutational parameters by adapted-scores themselves,
           with variation on a per-original score basis; ideally, allow
           for having ""correlated"" mutations - in other words, have a
           mechanism in place for trying out changes to a bunch of scores at
           once, with them all moving about the same amount (albeit possibly
           in different directions) - one means to do this is found in the
           ""Evolutionary Strategies"" of Schwefel;
        B. Adapt the probability of a mutation taking place depending on how
           well previous mutation tries have done - if more than about a
           fifth of the new ""individuals"" are doing about as well as, or
           better than, the parental generation, then mutate more
           parameters; if less than a fifth of them are doing about as well
           as, or better than, the parental generation, then mutate less
           parameters.        -Allen------- You are receiving this mail because: -------
You are the assignee for the bug, or are watching the assignee.
-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Spamassassin-devel mailing list
Spamassassin-devel@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-devel",", lists.sourceforge.net, thinkgeek.com","42.58, 44.14, 0.09","1, 0, 1","0, 3","3.168.236.84, , 216.105.38.7","0, 1","3, 0, 1",", 0.005, 0.0087","0, 998, 996","80, , 8008, 443, 8008",", server-3-168-236-84.ist50.r.cloudfront.net","0, 1",", http, https, http","1, 0, 0",0,0,0,Safe Email
"My only joke, thanks to a professor at the University of Manitoba, circa 
1997. Set in the old west.A cowboy is riding along on his favorite horse when he's suddenly 
surrounded and taken prison by a band of roaming Indians. The indians 
take the cowboy and his horse and tell him the traditional way that the 
tribe deals with their victims:
Each day for the next 3 days, you get a wish. If its in our power to 
grant it to you, we will. After the 3rd wish is done, you die a horrible 
slow death. Time for your first wish.The cowboy thinks a bit, and says ""I want to talk to my horse."" So the 
indians bring the horse over, the cowboy whispers in his ears, and the 
horse runs off. A little while later the horse comes back with a 
beautiful blond naked woman. The cowboy and the woman go in the tent, 
appropriate noises are heard, and then the horse takes the woman away.The next day, time for the wish comes, and the Indians, amazed at 
yesterday's performance, all gather round. The cowboy says ""I want to 
talk to my horse"". So the horse is brought over, the cowboy whispers in 
its ears, and the horse takes off. A little while later the horse comes 
back, with a beautiful brunette, naked, same routine as before, cowboy 
and the women go in the tent, ..., etc.On the third and final day, the indians are totally amazed, and are 
eager to hear what the cowboy's wish will be. So they all gather round, 
and the cowboy again says ""I want to talk to my horse."" The horse is 
brought over, and this time the cowboy grabs the horse by the head, 
stares right at him, and says -- ""Read my lips -- Posse! Posse!""
Owen
http://xent.com/mailman/listinfo/fork",xent.com,42.79,1,0,69.55.232.243,0,1,0.0027,998,8008,,0,http,0,0,0,0,Safe Email
"URL: http://www.newsisfree.com/click/-5,8305901,1717/
Date: 2002-09-27T09:52:32+01:00(The Japan Times)",www.newsisfree.com,42.23,1,1,172.67.205.86,1,5,0.0052,994,"80, 8008, 8080, 443, 8443",,1,"https-alt, https, http, http-proxy",0,0,0,0,Safe Email
"question is why are they still poor?Especially given the success of Indian immigrants in other societies?South Korea was a lot poorer after the Korean war than Ghana when it gained its independence at about the same time. That was after India gained independence, and Korea couldn't have been in better shape at that point than India (my impression).> -----Original Message----- > From: fork-admin@xent.com [mailto:fork-admin@xent.com] On Behalf Of > sateesh narahari > Sent: Tuesday, August 20, 2002 12:44 PM > To: fork@spamassassin.taint.org > Subject: Re: The Curse of India's Socialism > > All good arguments, except till you realize that > majority of indians were poor even before > independence. > > Sateesh > > > --- ""R. A. Hettinga"" wrote: > > > http://online.wsj.com/article_print/0,,SB1029790639190441115,00.html > > > > > > The Wall Street Journal > > > > August 20, 2002 > > COMMENTARY > > > > The Curse of India's Socialism > > > > By CHRISTOPHER LINGLE > > > > In a classic case of deflecting blame for their own > > shortcomings, > > politicians in India have identified the size of the > > population as the > > country's biggest problem. This position was stated > > in a unanimous > > parliamentary resolution passed on the 50th > > anniversary of independence. > > Half a decade later, it is a belief that still > > resonates with many. Yet it > > is hard to imagine a more cynical view. If left free > > from the extensive > > interference of various levels of government, the > > energy and creativity of > > the Indian people could soon allow them to be among > > the richest on earth. > > > > Indians are not poor because there are too many of > > them; they are poor > > because there are too many regulations and too much > > government intervention > > -- even today, a decade after reforms were begun. > > India's greatest problems > > arise from a political culture guided by socialist > > instincts on the one > > hand and an imbedded legal obligation on the other > > hand. > > > > While India's political culture reflects the beliefs > > of its founding > > fathers, there is the additional matter of the > > modified preamble to its > > constitution that specifies: ""India is a sovereign, > > secular, socialist > > republic."" It was Indira Gandhi who had the words > > ""socialist"" and ""secular"" > > added in the late 1970s. At the same time, she also > > amended the relevant > > section in the Representation of Peoples Act to > > require that all recognized > > and registered parties swear by this preamble. Since > > all parties must stand > > for socialism, no party espouses classical > > liberalism (yet there are > > numerous communist parties). > > > > While one can appreciate the difficulty of > > abandoning ideas with such > > honored lineage, the fact that socialism has been > > widely discredited and > > abandoned in most places should prompt Indians to > > reconsider this > > commitment. Despite evidence of its failure as an > > economic system, many of > > the socialists who carry on do so by trying to > > proclaim that their dogma > > reinforces certain civic virtues. A presumed merit > > of socialism is that it > > aims to nurture a greater sense of collective > > identity by suppressing the > > narrow self-interest of individuals. However, this > > aspect of socialism lies > > at the heart of its failure both as a political tool > > as well as the basis > > for economic policy. > > > > Let's start with the economic failures of socialism. > > Most of the grand > > experiments have been ignominiously abandoned or > > recast in tortured terms > > such as the ""Third Way"" that defer to the importance > > of markets and > > individual incentives. Unfortunately, it took a > > great deal of human > > suffering before socialists abandoned their goal of > > trying to create an > > economic system on the basis of collective goals. > > > > Socialist ideologues are impervious to evidence that > > their system inspires > > even more human misery in the civic realm. This is > > because socialism > > provides the political mechanism for and legitimacy > > by which people > > identify as members of groups. While it may suit the > > socialist agenda to > > create them-and-us scenarios relating to workers and > > capitalists or > > peasants and urban dwellers, this logic is readily > > converted to other types > > of divisions. > > > > In the case of India, competition for power has > > increasingly become > > identified with religiosity or ethnicity, as is > > evident by the rise of the > > Bharatiya Janata Party, supported by radical > > Hindutva supporters. As > > elsewhere, political parties based on religion are > > by their very nature > > exclusionary. These narrow concepts of identity work > > against nation > > building since such a politics forces arrangements > > that cannot accommodate > > notions of universal values. > > > > Socialism also sets the stage for populist promises > > of taking from one > > group to support another. This variety of political > > posturing by the > > Congress Party was used to build a coalition of > > disaffected minorities. In > > turn, the BJP built its power base on a promise to > > restore power to Hindus. > > And so it is that India's heritage of socialist > > ideology provided the > > beginnings of a political culture that evolved into > > sectarian populism that > > has wrought cycles of communal violence. Populism > > with its solicitations of > > political patronage, whether based upon nationalism > > or some other ploy, is > > also open to the sort of rampant corruption so > > evident in India. > > > > At issue in India is nothing less than the role of > > the state. Should it be > > used as a mechanism to protect the freedom and > > rights of individuals? Or > > should the state be a vehicle for groups to gain > > power? It should be clear > > the latter approach would lead to the destruction of > > India's democracy > > while the former will allow it to survive. > > > > It is undeniable that India's public policy guided > > by socialism has > > promoted divisions that contributed to social > > instability and economic > > destruction. This dangerous game has only served the > > narrow interests of > > those who seek to capture or preserve power. That > > India is a ""socialist"" > > state, specified in a preamble to the constitution, > > makes this binding > > commitment evident in the nature of interventionist > > policies that have > > wrought slower economic growth causing great harm to > > the poor and unskilled > > who have lost access to economic opportunities. > > Socialism also introduced > > forces that are destroying India's hard-earned > > democracy. A paradigm shift > > in the nature of Indian politics is needed so the > > state ceases serving as a > > mechanism for groups to gain power and instead > > becomes an instrument to > > secure rights and freedoms for individuals. > > > > Mr. Lingle is professor of economics at Universidad > > Francisco Marroquin in > > Guatemala, and global strategist for > > eConoLytics.com. > > > > > > > > -- > > ----------------- > > R. A. Hettinga > > The Internet Bearer Underwriting Corporation > > > > 44 Farquhar Street, Boston, MA 02131 USA > > ""... however it may deserve respect for its > > usefulness and antiquity, > > [predicting the end of the world] has not been found > > agreeable to > > experience."" -- Edward Gibbon, 'Decline and Fall of > > the Roman Empire' > > http://xent.com/mailman/listinfo/fork > > > __________________________________________________ > Do You Yahoo!? > HotJobs - Search Thousands of New Jobs > http://www.hotjobs.com > http://xent.com/mailman/listinfo/forkhttp://xent.com/mailman/listinfo/fork","xent.com, online.wsj.com, www.hotjobs.com","75.39, 80.22, 44.91",1,"0, 0, 3","69.55.232.243, 108.157.52.37, 208.71.193.147",1,"4, 3, 3","0.13, 0.0034, 0.2","996, 0, 996","80, 443, 80, 22, 8008, 443, 80, 443, 8008, 8008",server-108-157-52-37.ist50.r.cloudfront.net,1,"http, https, https, http, https, ssh, http",0,0,0,0,Safe Email
"I use gnome here on half a dozen sunray 150 boxen. Been trying to get linux
on them for along time with mixed results.. Has anyone succeeded in this?> -> It does work on SunRays. Just install it normally on the 
> server, the sun 
> install will make the necessary changes to the dtlogin screen 
> and you can just 
> select gnome from there. AFAIK you can do this for any window 
> manager. But I 
> don't admin sunray servers so I'm not fully aware of the 
> issues or exact 
> requirements.
> 
> Cheers,
> ~Al
> 
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",,0.02,0,0,,0,0,,0,,,0,,0,0,0,0,Safe Email
"URL: http://www.newsisfree.com/click/-4,8269407,1717/
Date: 2002-09-26T09:23:43+01:00(Some Stoner)",www.newsisfree.com,42.24,1,1,172.67.205.86,1,5,0.0038,994,"80, 8008, 8080, 443, 8443",,1,"https-alt, https, http, http-proxy",0,0,0,0,Safe Email
"Not exactly new bits, but I enjoyed seeing The Economist
pick up on the similarity between computer and social
networks:http://www.economist.com/science/displayStory.cfm?story_id=1365118
_________________________________________________________________
Chat with friends online, try MSN Messenger: http://messenger.msn.com","messenger.msn.com, www.economist.com","46.53, 42.22",1,"0, 1","65.54.71.25, 172.64.145.237","0, 1","1, 5","0.012, 0.0041","994, 998","8008, 80, 8008, 8080, 443, 8443",,"0, 1","https-alt, https, http, http-proxy, http","1, 0",0,0,0,Safe Email
"Philip Reynolds wrote:
>>Does anyone know how to list the biggest file in my
>>root directory?or the second biggest ..etc...
> $ find /dir -name \*  | xargs du -s | sort -nYou might want to put a '-type f' on that find.Paul.
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",,0.02,0,0,,0,0,,0,,,0,,0,0,0,0,Safe Email
"Is there a way to exclude a set of pages from the site map? For each
page in the site I also create a ""printer friendly"" page, and I would
like to exclude all of those form the sitemap.-- 
-----------------------------------------------------------------------
| Alan K. Jackson            | To see a World in a Grain of Sand      |
| alan@ajackson.org          | And a Heaven in a Wild Flower,         |
| www.ajackson.org           | Hold Infinity in the palm of your hand |
| Houston, Texas             | And Eternity in an hour. - Blake       |
-----------------------------------------------------------------------
-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
webmake-talk mailing list
webmake-talk@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/webmake-talk","thinkgeek.com, lists.sourceforge.net, www.ajackson.org","44.08, 70.33, 113.29",1,"0, 3","3.168.236.84, 149.56.228.184, 216.105.38.7",1,"3, 12, 3","0.13, 0.21, 0.029","996, 996, 980","80, 80, 443, 80, 995, 110, 22, 21, 587, 993, 8443, 8008, 53, 443, 143, 8008, 443, 8008","server-3-168-236-84.ist50.r.cloudfront.net, ns2.ahs6.r4l.com",1,"http, https, https-alt, submission, http, domain, ftp, pop3s, imaps, imap, ssh, pop3, https, https, http","1, 0, 0",0,0,0,Safe Email
"=============================================
Brand-New VERSION 7.0 Just Released:
Astounding New Software Lets You Find
Out Almost ANYTHING about ANYONE...
=============================================Download it right now (no charge card needed):For the brand-new VERSION 7.0, click here:
http://www.freehostaccess.com/freeht/mxi.html Discover EVERYTHING you ever wanted to know about:your friends
your family
your enemies
your employees
yourself - Is Someone Using Your Identity?
even your boss!DID YOU KNOW you can search for ANYONE, ANYTIME,
ANYWHERE, right on the Internet?Download this software right now--click here:
http://www.freehostaccess.com/freeht/mxi.html This mammoth COLLECTION of internet investigative
tools & research sites will provide you with NEARLY
400 GIGANTIC SEARCH RESOURCES to locate information on:* people you trust
* screen new tenants or roommates
* housekeepers
* current or past employment
* people you work with
* license plate number with name and address
* unlisted phone numbers
* long lost friends
Locate e-mails, phone numbers, or addresses:o Get a Copy of Your FBI file.o Get a Copy of Your Military file.o FIND DEBTORS and locate HIDDEN ASSETS.o Check CRIMINAL Drug and driving RECORDS.o Lookup someone's EMPLOYMENT history.
For the brand-new VERSION 7.0, click here:
http://www.freehostaccess.com/freeht/mxi.html 
Locate old classmates, missing family
member, or a LONG LOST LOVE:- Do Background Checks on EMPLOYEES before you
  hire them.- Investigate your family history, birth, death
  and government records!- Discover how UNLISTED phone numbers are located.- Check out your new or old LOVE INTEREST.- Verify your own CREDIT REPORTS so you can
  correct WRONG information.- Track anyone's Internet ACTIVITY; see the sites
  they visit, and what they are typing.- Explore SECRET WEB SITES that conventional
  search engines have never found.For the brand-new VERSION 7.0, click here:
http://www.freehostaccess.com/freeht/mxi.html 
==> Discover little-known ways to make UNTRACEABLE
    PHONE CALLS.==> Check ADOPTION records; locate MISSING CHILDREN
    or relatives.==> Dig up information on your FRIENDS, NEIGHBORS,
    or BOSS!==> Discover EMPLOYMENT opportunities from AROUND
    THE WORLD!==> Locate transcripts and COURT ORDERS from all
    50 states.==> CLOAK your EMAIL so your true address can't
    be discovered.==> Find out how much ALIMONY your neighbor is paying.==> Discover how to check your phones for WIRETAPS.==> Or check yourself out, and you will be shocked at
    what you find!!These are only a few things you can do, There
is no limit to the power of this software!!To download this software, and have it in less
than 5 minutes click on the url below to visit
our website (NEW: No charge card needed!)
http://www.freehostaccess.com/freeht/mxi.html 
If you no longer wish to hear about future
offers from us, send us a message with STOP
in the subject line, by clicking here:
mailto:stp_910_b@list.ru?subject=STOP_MXI910 Please allow up to 72 hours to take effect.Please do not include any correspondence in your
message to this automatic stop robot--it will
not be read. All requests processed automatically. [KIYs5]",,0.08,0,0,,0,0,,0,,,0,,0,0,0,0,Phishing Email
"Once upon a time, Matthias wrote :> Hi, Matthias..
> 
> > ..it's a major release and supports now SGI's FAM technology
> 
> ..requires currently some changes for the spec because the dep to fam
> 2.6.7-6.
> For compiling fam.h (fam-evel) is required too.Indeed, I had repackaged a first version, but without fam support (not
released). I'll release the package with fam support right now ;-)Matthias-- 
Matthias Saou                                World Trade Center
-------------                                Edificio Norte 4 Planta
System and Network Engineer                  08039 Barcelona, Spain
Electronic Group Interactive                 Phone : +34 936 00 23 23_______________________________________________
RPM-List mailing list 
http://lists.freshrpms.net/mailman/listinfo/rpm-list",,0.02,0,0,,0,0,,0,,,0,,0,0,0,0,Safe Email
"Do you Have an Inkjet or Laser Printer?Â 
        Do
        you Have an Inkjet or Laser Printer?Yes? Then we can SAVE
        you $$$ Money!
Our High Quality Ink & Toner Cartridges come
        with a money-back guarantee, a 1-year
        Warranty*, and get FREE 3-Day SHIPPING
        !*
and best of all...They Cost
         up to 80%  Less        than
        Retail Price!*Click here
        to visit Our Website!*or Call us Toll-Free @
        1-800-758-8084!
*90-day warranty on remanufactured
        cartridges. Free shipping on orders over $40
Â 
Â You
                are receiving this special offer because you have provided                permission to receive email communications regarding special
                online promotions or offers. If you feel you have received this
                message in error, or wish to be removed from our subscriber
                list, Click HERE
                and then click send, and you will be removed within three business days.
                Thank You and we apologize for ANY inconvenience.
--DeathToSpamDeathToSpamDeathToSpam--
-------------------------------------------------------
This sf.net email is sponsored by: Jabber - The world's fastest growing 
real-time communications platform! Don't just IM. Build it in! 
http://www.jabber.com/osdn/xim
_______________________________________________
Spamassassin-Sightings mailing list
Spamassassin-Sightings@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-sightings","www.jabber.com, lists.sourceforge.net","42.49, 45.87",1,0,"209.197.196.1, 216.105.38.7",0,1,"0.0033, 0.0027",998,8008,", meetatwebex.webex.com",0,http,0,0,0,0,Phishing Email
"We ship worldwide within 24 hours!No waiting rooms, drug stores, or embarrassing conversations. 
Our licensed pharmacists will have your order to you in 1 or 2 days!
Click this link to get started today!   
http://www.atlanticmeds.com/main2.php?rx=17692
   
VIAGRA and many other prescription drugs available, including: 
   
XENICAL and Phentermine, weight loss medications used to help
overweight people lose weight and keep this weight off. VALTREX, Treatement for Herpes. 
   
PROPECIA, the first pill that effectively treats
male pattern hair loss. 
http://www.atlanticmeds.com/main2.php?rx=17692
ZYBAN, Zyban is the first nicotine-free pill that,
as part of a  comprehensive program from 
your health care  professional, can help you
stop smoking. 
http://www.atlanticmeds.com/main2.php?rx=17692
CLARITIN, provides effective relief from the  symptoms 
of seasonal allergies.  And Much More... Cilck this link to get started today!
http://www.atlanticmeds.com/main2.php?rx=17692
      
 
To Be extracted from future contacts visit:
http://worldrxco.com/remove.php
flierguy49_2000
http://xent.com/mailman/listinfo/fork","xent.com, www.atlanticmeds.com","98.77, 0.11, 109.72","1, 0, 1","0, 1","69.55.232.243, 76.223.54.146","1, 0, 1","0, 4, 3","0.2, 0.15","0, 996","80, 443, 80, 443, 8008, 22, 8008",", a904c694c05102f30.awsglobalaccelerator.com","1, 0, 1","https, https, ssh, http, http",0,0,0,0,Phishing Email
"Our preschoolers (2 and 4) use Winamp with a Pokemon skin.  It's the
2-yr-old who figured out he could put it into a sidebar menu so all
he need do is click there to launch their favourite MP3 playlist.What /we/ need is a good ""barely literate"" email program.  Years ago
the university of Hawaii had a word processor that included a
voice-assist and also would pop up menus for common completions as
words were typed; even further back there was a DOS shareware editor
that did that latter function extremely well (targetted at the
handicapped).  With just those little bits of assists, maybe some
clever use of pictograms too, I bet kindergarten kids could handle
email.-- 
Gary Lawrence Murphy  TeleDynamics Communications Inc
 Business Advantage through Community Software : http://www.teledyn.com
""Computers are useless.  They can only give you answers.""(Pablo Picasso)",www.teledyn.com,42.56,1,0,172.217.20.83,1,3,0.021,996,"80, 443, 8008",ams15s33-in-f19.1e100.net,1,"https, http",0,0,0,0,Safe Email
"<äº‹æ¥­è€…>
æ°å:Vip-mail
çªç„¶ã®ãƒ¡ãƒ¼ãƒ«å¤±ç¤¼ã„ãŸã—ã¾ã™ã€‚
ä»Šå¾Œã“ã®åºƒå‘ŠãŒã”ä¸è¦ãªæ–¹ã¯ãã®æ—¨ã‚’
stop-vip@e-project-web.com
ã¾ã§ãŠé€ã‚Šä¸‹ã•ã„ã€‚â˜†â˜…â˜†â˜…â˜†â˜…â˜†â˜…â˜†â˜…â˜†â˜…â˜†â˜…â˜†â˜…â˜†â˜…â˜†â˜…â˜†â˜…â˜†â˜…â˜†
â™ªãƒªãƒƒãƒãªå‡ºä¼šã„ã¯Vip-mailã§â™ª
Vip-mailãŒãƒã‚¤ã‚¯ãƒ©ã‚¹ãªå‡ºä¼šã„ã‚’ãƒ—ãƒ¬ã‚¼ãƒ³ãƒˆâ˜†
æºå¸¯3ã‚­ãƒ£ãƒªã‚¢ã¨PCå¯¾å¿œã®å‡ºä¼šã„ã‚µã‚¤ãƒˆâ™ª
ä»Šã¾ã§ã®å‡ºä¼šã„ã‚µã‚¤ãƒˆã«é£½ããŸäºº!
å‡ºä¼šã„ã¯æ¬²ã—ã„ã‘ã©ã‚µã‚¤ãƒˆã‚’ä½¿ã†ã®ã¯ã¨è¿·ã£ã¦ã‚‹äºº!
ä»Šç›´ãVip-mailã«Go!!!!!
http://www.vip-jp.net/?sid=2
å¥³æ€§ç„¡æ–™ã¯å½“ãŸã‚Šå‰!?
ç”·æ€§ã«ã¯ãŠè©¦ã—ãƒã‚¤ãƒ³ãƒˆ50ptãƒ—ãƒ¬ã‚¼ãƒ³ãƒˆâ˜†
å¥³æ€§ã¯ãƒªãƒƒãƒãªç”·æ€§ã‚’GETã—ã‚ˆã†o(â‰§âˆ‡â‰¦)o
ç”·æ€§ã¯ãŠè©¦ã—ãƒã‚¤ãƒ³ãƒˆæ°—ã«å…¥ã£ãŸå¨˜ã‚’è¦‹ã¤ã‘ã‚ˆã†(âˆ‡ï¼œ)b
å‡ºä¼šã„ã‚’æ±‚ã‚ã‚‹ãªã‚‰Vip-mailã«ä»Šç›´ãã‚¢ã‚¯ã‚»ã‚¹
â†“â†“â†“â†“â†“â†“â†“â†“â†“â†“â†“â†“â†“â†“
http://www.vip-jp.net/?sid=2
â˜†â˜…â˜†â˜…â˜†â˜…â˜†â˜…â˜†â˜…â˜†â˜…â˜†â˜…â˜†â˜…â˜†â˜…â˜†â˜…â˜†â˜…â˜†â˜…â˜†çªç„¶ã®ãƒ¡ãƒ¼ãƒ«å¤±ç¤¼ã„ãŸã—ã¾ã—ãŸã€‚
ä»Šå¾Œã“ã®åºƒå‘ŠãŒã”ä¸è¦ãªæ–¹ã€é…ä¿¡åœæ­¢ã‚’å¸Œæœ›ã•ã‚Œã‚‹æ–¹ã¯ãã®æ—¨ã‚’
stop-vip@e-project-web.com
ã¾ã§ãŠé€ã‚Šä¸‹ã•ã„",,,0,0,,0,0,,0,,,0,,0,0,0,0,Phishing Email
"use Perl Daily Headline MailerCall for Perl Monger T-Shirts at YAPC::Europe
    posted by ziggy on Monday August 19, @08:53 (yapce)
    http://use.perl.org/article.pl?sid=02/08/19/1254219This Week on perl5-porters (11-18 August 2002)
    posted by pudge on Monday August 19, @10:12 (summaries)
    http://use.perl.org/article.pl?sid=02/08/19/1230217
Copyright 1997-2002 pudge.  All rights reserved.
======================================================================You have received this message because you subscribed to it
on use Perl.  To stop receiving this and other
messages from use Perl, or to add more messages
or change your preferences, please go to your user page.	http://use.perl.org/my/messages/You can log in and change your preferences from there.",,0.03,0,0,,0,0,,0,,,0,,0,0,0,0,Safe Email
"use Perl Daily Headline MailerMailing List Judo movie available
    posted by gnat on Wednesday October 02, @12:47 (news)
    http://use.perl.org/article.pl?sid=02/10/02/1647249Conference Presentation Judo movie available
    posted by gnat on Wednesday October 02, @18:56 (news)
    http://use.perl.org/article.pl?sid=02/10/02/2257211
Copyright 1997-2002 pudge.  All rights reserved.
======================================================================You have received this message because you subscribed to it
on use Perl.  To stop receiving this and other
messages from use Perl, or to add more messages
or change your preferences, please go to your user page.	http://use.perl.org/my/messages/You can log in and change your preferences from there.",,0.1,0,0,,0,0,,0,,,0,,0,0,0,0,Safe Email
"> Before we get too far down this road, what do people think of creating a
> spambayes package containing classifier and tokenizer?  This is just to
> minimize clutter in site-packages.Too early IMO (if you mean to leave the various other tools out of
it).  If and when we package this, perhaps we should use Barry's trick
from the email package for making the package itself the toplevel dir
of the distribution (rather than requiring an extra directory level
just so the package can be a subdir of the distro).--Guido van Rossum (home page: http://www.python.org/~guido/)",www.python.org,57.37,1,3,151.101.128.223,1,3,0.024,996,"80, 443, 8008",,1,"https, http",0,0,0,0,Safe Email
"URL: http://www.newsisfree.com/click/-2,8418833,215/
Date: 2002-10-01T04:33:51+01:00*Money:* Up to 70,000 former Equitable Life policyholders could be in line for 
compensation as a result of mis-selling of policies.",www.newsisfree.com,57.76,1,1,172.67.205.86,1,5,0.017,994,"80, 8008, 8080, 443, 8443",,1,"https-alt, https, http, http-proxy",0,0,0,0,Safe Email
"On Wed, 24 Jul 2002, rODbegbie wrote:> rODbegbie wrote:
> > I get the impression that Vipul & co are deliberately trying to
> > mislead users into downloading the dev code in order to get more
> > unwitting test sites.
>
> Apologies to all.  In re-reading, that sentence sounds a lot harsher than I
> intended.The question I have is: what needs to be done/help needs to be provided to
make the system suck less? It's obviously a great idea, it just needs some
work.../\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\
                               Patrick Greenwell
         Asking the wrong questions is the leading cause of wrong answers
\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users",", thinkgeek.com",", 47.11","0, 1","0, 3",", 3.168.236.115","0, 1","0, 2",", 0.021","0, 997",", 443, 80",", server-3-168-236-115.ist50.r.cloudfront.net","0, 1",", https, http","1, 0",0,0,0,Safe Email
